ITT,DATE_TIME,TRACKLINE,TRIP_DIRECTION,DEST_STATION,DESCRIPTION,x,y
75,7/26/2024 7:36:19 PM,Yellow,2,HUNTINGTON,,-8577104.426706884,4699709.234056937
241,7/26/2024 7:36:19 PM,Blue,1,LARGO TOWN CENTER,Federal Center SW- Track 1; ,-8573375.001126327,4705215.745953633
372,7/26/2024 7:36:24 PM,Green,1,GREENBELT,West Hyattsville- Track 1; ,-8568097.67802629,4715545.126403943
15,7/26/2024 7:36:23 PM,Red,1,TAKOMA,,-8589140.067412471,4737323.90661576
363,7/26/2024 7:36:24 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,-8581162.13346579,4706013.483255347
337,7/26/2024 7:36:24 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:36:24 PM,Yellow,2,HUNTINGTON,,-8577153.184643852,4699422.945559873
241,7/26/2024 7:36:24 PM,Blue,1,LARGO TOWN CENTER,Federal Center SW- Track 1;  Doors open left,-8573375.001126327,4705215.745953633
372,7/26/2024 7:36:29 PM,Green,1,GREENBELT,,-8568099.125179673,4715842.034007865
15,7/26/2024 7:36:28 PM,Red,1,TAKOMA,,-8589051.4570978,4737009.296993683
363,7/26/2024 7:36:29 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,-8581162.13346579,4706013.483255347
337,7/26/2024 7:36:29 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:36:28 PM,Yellow,2,HUNTINGTON,,-8577153.184643852,4699422.945559873
241,7/26/2024 7:36:29 PM,Blue,1,LARGO TOWN CENTER,Federal Center SW- Track 1;  Doors open left,-8573375.001126327,4705215.745953633
372,7/26/2024 7:36:34 PM,Green,1,GREENBELT,,-8568099.125179673,4715842.034007865
15,7/26/2024 7:36:33 PM,Red,1,TAKOMA,,-8589051.4570978,4737009.296993683
363,7/26/2024 7:36:34 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,-8581162.13346579,4706013.483255347
337,7/26/2024 7:36:34 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:36:33 PM,Yellow,2,HUNTINGTON,,-8577066.13280205,4699069.348226832
241,7/26/2024 7:36:34 PM,Blue,1,LARGO TOWN CENTER,Federal Center SW- Track 1;  Doors open left,-8573375.001126327,4705215.745953633
372,7/26/2024 7:36:39 PM,Green,1,GREENBELT,,-8568139.64547432,4716053.625347149
15,7/26/2024 7:36:38 PM,Red,1,TAKOMA,,-8588959.729837386,4736683.364288824
363,7/26/2024 7:36:39 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,-8581162.13346579,4706013.483255347
337,7/26/2024 7:36:39 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:36:38 PM,Yellow,2,HUNTINGTON,,-8577066.13280205,4699069.348226832
241,7/26/2024 7:36:38 PM,Blue,1,LARGO TOWN CENTER,Federal Center SW- Track 1; ,-8573375.001126327,4705215.745953633
372,7/26/2024 7:36:43 PM,Green,1,GREENBELT,,-8568127.956927786,4716282.114591524
15,7/26/2024 7:36:43 PM,Red,1,TAKOMA,,-8588959.729837386,4736683.364288824
363,7/26/2024 7:36:43 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,-8581162.13346579,4706013.483255347
337,7/26/2024 7:36:43 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:36:43 PM,Yellow,2,HUNTINGTON,,-8577066.13280205,4699069.348226832
241,7/26/2024 7:36:43 PM,Blue,1,LARGO TOWN CENTER,Federal Center SW- Track 1; ,-8573375.001126327,4705215.745953633
372,7/26/2024 7:36:48 PM,Green,1,GREENBELT,,-8568034.225916538,4716477.250771673
15,7/26/2024 7:36:50 PM,Red,1,TAKOMA,,-8588864.217714285,4736344.38820561
363,7/26/2024 7:36:48 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  Doors open left,-8581298.054564048,4705942.688330232
337,7/26/2024 7:36:48 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:36:50 PM,Yellow,2,HUNTINGTON,,0,0
241,7/26/2024 7:36:48 PM,Blue,1,LARGO TOWN CENTER,Federal Center SW- Track 1; ,-8573201.34272069,4705215.745953633
372,7/26/2024 7:36:53 PM,Green,1,GREENBELT,,-8568034.225916538,4716477.250771673
15,7/26/2024 7:36:55 PM,Red,1,TAKOMA,,-8588768.705591183,4736005.136595747
363,7/26/2024 7:36:53 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  Doors open left,-8581298.054564048,4705942.688330232
337,7/26/2024 7:36:53 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:36:55 PM,Yellow,2,HUNTINGTON,,-8576920.304269113,4698753.779421213
241,7/26/2024 7:36:53 PM,Blue,1,LARGO TOWN CENTER,Federal Center SW- Track 1; ,-8573141.898112606,4705215.745953633
372,7/26/2024 7:36:58 PM,Green,1,GREENBELT,,-8567938.491154457,4716577.182565461
15,7/26/2024 7:37:00 PM,Red,1,TAKOMA,,-8588768.705591183,4736005.136595747
363,7/26/2024 7:36:58 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  Doors open left,-8581298.054564048,4705942.688330232
337,7/26/2024 7:36:58 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:37:01 PM,Yellow,2,HUNTINGTON,,-8576831.137356985,4698581.27833026
241,7/26/2024 7:36:58 PM,Blue,1,LARGO TOWN CENTER,Federal Center SW- Track 1; ,-8572946.421086773,4705215.602944314
372,7/26/2024 7:37:04 PM,Green,1,GREENBELT,,-8567730.99162362,4716683.271693329
15,7/26/2024 7:37:05 PM,Red,1,TAKOMA,,-8588768.705591183,4736005.136595747
363,7/26/2024 7:37:04 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,-8581298.054564048,4705942.688330232
337,7/26/2024 7:37:04 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:37:06 PM,Yellow,2,HUNTINGTON,,-8576831.137356985,4698581.27833026
241,7/26/2024 7:37:03 PM,Blue,1,LARGO TOWN CENTER,,-8572946.421086773,4705215.602944314
372,7/26/2024 7:37:09 PM,Green,1,GREENBELT,,-8567730.99162362,4716683.271693329
15,7/26/2024 7:37:10 PM,Red,1,TAKOMA,,-8588673.193468085,4735666.183244973
363,7/26/2024 7:37:09 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,-8581298.054564048,4705942.688330232
337,7/26/2024 7:37:09 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:37:11 PM,Yellow,2,HUNTINGTON,,-8576768.464483669,4698339.753135647
241,7/26/2024 7:37:11 PM,Blue,1,LARGO TOWN CENTER,,-8572759.849620204,4705215.602944315
372,7/26/2024 7:37:14 PM,Green,1,GREENBELT,,-8567539.967377417,4716703.315647788
15,7/26/2024 7:37:15 PM,Red,1,TAKOMA,,-8588582.80204156,4735345.3140481375
363,7/26/2024 7:37:16 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,-8581082.873988345,4706053.958151365
337,7/26/2024 7:37:16 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:37:16 PM,Yellow,2,HUNTINGTON,,-8576768.464483669,4698339.753135647
241,7/26/2024 7:37:16 PM,Blue,1,LARGO TOWN CENTER,,-8572645.858461633,4705215.602944315
372,7/26/2024 7:37:21 PM,Green,1,GREENBELT,,-8567356.4015371,4716702.170277895
15,7/26/2024 7:37:20 PM,Red,1,TAKOMA,,-8588582.80204156,4735345.3140481375
363,7/26/2024 7:37:21 PM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,-8581082.873988345,4706053.958151365
337,7/26/2024 7:37:21 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:37:21 PM,Yellow,2,HUNTINGTON,,-8576764.568301491,4698153.253877179
241,7/26/2024 7:37:21 PM,Blue,1,LARGO TOWN CENTER,,-8572526.412648011,4705215.602944315
372,7/26/2024 7:37:26 PM,Green,1,GREENBELT,,-8567206.231544018,4716701.168079344
15,7/26/2024 7:37:26 PM,Red,1,TAKOMA,,-8588487.289918458,4735006.239379036
363,7/26/2024 7:37:26 PM,Silver,1,LARGO TOWN CENTER,,-8580913.445723359,4706119.748079086
337,7/26/2024 7:37:26 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:37:26 PM,Yellow,2,HUNTINGTON,,0,0
241,7/26/2024 7:37:26 PM,Blue,1,LARGO TOWN CENTER,,-8572379.025642201,4705215.459934998
372,7/26/2024 7:37:31 PM,Green,1,GREENBELT,,-8567071.980238123,4716700.452223295
15,7/26/2024 7:37:31 PM,Red,1,TAKOMA,,-8588487.289918458,4735006.239379034
363,7/26/2024 7:37:31 PM,Silver,1,LARGO TOWN CENTER,,-8580913.445723359,4706119.748079086
337,7/26/2024 7:37:31 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:37:31 PM,Yellow,2,HUNTINGTON,,-8576768.464483669,4697953.038939263
241,7/26/2024 7:37:31 PM,Blue,1,LARGO TOWN CENTER,,-8572379.025642201,4705215.459934998
372,7/26/2024 7:37:37 PM,Green,1,GREENBELT,,-8566936.949695788,4716699.593196105
15,7/26/2024 7:37:36 PM,Red,1,TAKOMA,,-8588424.39440616,4734782.634173543
363,7/26/2024 7:37:36 PM,Silver,1,LARGO TOWN CENTER,,-8580715.185710253,4706158.9361950345
337,7/26/2024 7:37:36 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:37:36 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2;  motion;,-8576771.358790431,4697808.989515961
241,7/26/2024 7:37:36 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1; ,-8572181.544865534,4705215.459934998
372,7/26/2024 7:37:42 PM,Green,1,GREENBELT,,-8566936.949695788,4716699.593196105
15,7/26/2024 7:37:41 PM,Red,1,TAKOMA,,-8588424.39440616,4734782.634173543
363,7/26/2024 7:37:42 PM,Silver,1,LARGO TOWN CENTER,,-8580548.429113045,4706175.81287548
337,7/26/2024 7:37:42 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:37:41 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2;  motion;,-8576771.358790431,4697808.989515961
241,7/26/2024 7:37:41 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1; ,-8572181.544865534,4705215.459934998
372,7/26/2024 7:37:46 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1; ,-8566750.266909728,4716698.304655461
15,7/26/2024 7:37:46 PM,Red,1,TAKOMA,,-8588321.64651616,4734454.765305244
363,7/26/2024 7:37:46 PM,Silver,1,LARGO TOWN CENTER,,-8580548.429113045,4706175.81287548
337,7/26/2024 7:37:46 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1;  Doors open right,-8574788.758659402,4705705.278647274
75,7/26/2024 7:37:46 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2;  motion;,-8576771.358790431,4697808.989515961
241,7/26/2024 7:37:46 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  motion;,-8572181.544865534,4705215.459934998
372,7/26/2024 7:37:52 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1;  motion;,-8566750.266909728,4716698.304655461
15,7/26/2024 7:37:51 PM,Red,1,TAKOMA,,-8588321.64651616,4734454.765305244
363,7/26/2024 7:37:51 PM,Silver,1,LARGO TOWN CENTER,,-8580264.341772543,4706204.41748264
337,7/26/2024 7:37:51 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1; ,-8574788.758659402,4705705.278647274
75,7/26/2024 7:37:51 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2;  motion;,-8576771.358790431,4697808.989515961
241,7/26/2024 7:37:51 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  motion;,-8572181.544865534,4705215.459934998
372,7/26/2024 7:37:57 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1;  motion;,-8566750.266909728,4716698.304655461
15,7/26/2024 7:37:56 PM,Red,1,TAKOMA,,-8588253.630307283,4734290.1177559355
363,7/26/2024 7:37:57 PM,Silver,1,LARGO TOWN CENTER,,-8580106.379415108,4706220.293074371
337,7/26/2024 7:37:57 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1; ,-8574745.789335957,4705532.802561784
75,7/26/2024 7:37:56 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2;  motion;,-8576771.358790431,4697808.989515961
241,7/26/2024 7:37:56 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  motion;,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:02 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1;  motion;,-8566750.266909728,4716698.304655461
15,7/26/2024 7:38:01 PM,Red,1,TAKOMA,,-8588161.012490945,4734104.820757461
363,7/26/2024 7:38:02 PM,Silver,1,LARGO TOWN CENTER,,-8580106.379415108,4706220.293074371
337,7/26/2024 7:38:02 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1; ,-8574745.789335957,4705532.802561784
75,7/26/2024 7:38:01 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2; ,-8576771.358790431,4697808.989515961
241,7/26/2024 7:38:01 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  motion;,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:07 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1;  motion;,-8566750.266909728,4716698.304655461
15,7/26/2024 7:38:06 PM,Red,1,TAKOMA,,-8588082.086971972,4733977.610309347
363,7/26/2024 7:38:06 PM,Silver,1,LARGO TOWN CENTER,,-8579932.387050996,4706237.884975267
337,7/26/2024 7:38:06 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1; ,-8574712.170849735,4705432.264370274
75,7/26/2024 7:38:06 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2;  Doors open right,-8576771.358790431,4697808.989515961
241,7/26/2024 7:38:06 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  motion;,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:11 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1; ,-8566750.266909728,4716698.304655461
15,7/26/2024 7:38:11 PM,Red,1,TAKOMA,,-8588082.086971972,4733977.610309347
363,7/26/2024 7:38:11 PM,Silver,1,LARGO TOWN CENTER,,-8579932.387050996,4706237.884975267
337,7/26/2024 7:38:11 PM,Orange,1,NEW CARROLLTON,Smithsonian- Track 1; ,-8574640.369778175,4705323.718563495
75,7/26/2024 7:38:11 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2;  Doors open right,-8576771.358790431,4697808.989515961
241,7/26/2024 7:38:11 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1; ,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:16 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1;  Doors open right,-8566750.266909728,4716698.304655461
15,7/26/2024 7:38:16 PM,Red,1,TAKOMA,,-8587968.20713289,4733841.796635979
363,7/26/2024 7:38:16 PM,Silver,1,LARGO TOWN CENTER,,-8579831.865550809,4706248.039663634
337,7/26/2024 7:38:16 PM,Orange,1,NEW CARROLLTON,,-8574509.124098528,4705225.327582548
75,7/26/2024 7:38:16 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2; ,-8576775.032333627,4697617.641303877
241,7/26/2024 7:38:16 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:22 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1;  Doors open right,-8566750.266909728,4716698.304655461
15,7/26/2024 7:38:24 PM,Red,1,TAKOMA,Rockville- Track 1;  motion;,-8587880.821332617,4733744.562623383
363,7/26/2024 7:38:22 PM,Silver,1,LARGO TOWN CENTER,,-8579664.552356148,4706276.501449919
337,7/26/2024 7:38:22 PM,Orange,1,NEW CARROLLTON,,-8574509.124098528,4705225.327582548
75,7/26/2024 7:38:21 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2; ,-8576775.032333627,4697617.641303877
241,7/26/2024 7:38:21 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:27 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1; ,-8566750.266909728,4716698.304655461
15,7/26/2024 7:38:29 PM,Red,1,TAKOMA,Rockville- Track 1;  motion;,-8587880.821332617,4733744.562623383
363,7/26/2024 7:38:27 PM,Silver,1,LARGO TOWN CENTER,,-8579579.615584671,4706327.132161317
337,7/26/2024 7:38:27 PM,Orange,1,NEW CARROLLTON,,-8574346.597641971,4705182.99687227
75,7/26/2024 7:38:26 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2; ,-8576775.032333627,4697617.641303877
241,7/26/2024 7:38:27 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:32 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1; ,-8566565.25391603,4716697.159286133
15,7/26/2024 7:38:34 PM,Red,1,TAKOMA,Rockville- Track 1;  motion;,-8587880.821332617,4733744.562623383
363,7/26/2024 7:38:32 PM,Silver,1,LARGO TOWN CENTER,,-8579519.169101171,4706397.929765642
337,7/26/2024 7:38:32 PM,Orange,1,NEW CARROLLTON,,-8574218.023630105,4705181.709792625
75,7/26/2024 7:38:34 PM,Yellow,2,HUNTINGTON,Potomac Yard- Track 2; ,-8576786.164282707,4697573.19873164
241,7/26/2024 7:38:32 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:37 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1; ,-8566565.25391603,4716697.159286133
15,7/26/2024 7:38:39 PM,Red,1,TAKOMA,Rockville- Track 1;  motion;,-8587880.821332617,4733744.562623383
363,7/26/2024 7:38:37 PM,Silver,1,LARGO TOWN CENTER,,-8579482.990266664,4706486.749276148
337,7/26/2024 7:38:37 PM,Orange,1,NEW CARROLLTON,L Enfant Plaza Lower- Track 1; ,-8574059.615994705,4705181.852801466
75,7/26/2024 7:38:39 PM,Yellow,2,HUNTINGTON,,-8576786.164282707,4697573.19873164
241,7/26/2024 7:38:37 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:42 PM,Green,1,GREENBELT,Hyattsville Crossing- Track 1; ,-8566387.142730763,4716696.013916933
15,7/26/2024 7:38:44 PM,Red,1,TAKOMA,Rockville- Track 1;  motion;,-8587880.821332617,4733744.562623383
363,7/26/2024 7:38:42 PM,Silver,1,LARGO TOWN CENTER,,-8579482.990266664,4706486.749276148
337,7/26/2024 7:38:44 PM,Orange,1,NEW CARROLLTON,L Enfant Plaza Lower- Track 1;  motion;,-8574059.615994705,4705181.852801466
75,7/26/2024 7:38:44 PM,Yellow,2,HUNTINGTON,,-8576750.31940667,4697280.968647439
241,7/26/2024 7:38:44 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:49 PM,Green,1,GREENBELT,,-8566169.958404223,4716708.3266425915
15,7/26/2024 7:38:49 PM,Red,1,TAKOMA,Rockville- Track 1;  motion;,-8587880.821332617,4733744.562623383
363,7/26/2024 7:38:49 PM,Silver,1,LARGO TOWN CENTER,,-8579471.969637075,4706614.044292634
337,7/26/2024 7:38:49 PM,Orange,1,NEW CARROLLTON,L Enfant Plaza Lower- Track 1;  motion;,-8574059.615994705,4705181.852801466
75,7/26/2024 7:38:49 PM,Yellow,2,HUNTINGTON,,-8576739.744055044,4697076.769820687
241,7/26/2024 7:38:49 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:55 PM,Green,1,GREENBELT,,-8566169.958404223,4716708.3266425915
15,7/26/2024 7:38:54 PM,Red,1,TAKOMA,Rockville- Track 1; ,-8587880.821332617,4733744.562623383
363,7/26/2024 7:38:55 PM,Silver,1,LARGO TOWN CENTER,Rosslyn- Track 1; ,-8579478.42616754,4706790.54361767
337,7/26/2024 7:38:54 PM,Orange,1,NEW CARROLLTON,L Enfant Plaza Lower- Track 1;  motion;,-8574059.615994705,4705181.852801466
75,7/26/2024 7:38:54 PM,Yellow,2,HUNTINGTON,,-8576739.744055044,4697076.769820687
241,7/26/2024 7:38:54 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:38:57 PM,Green,1,GREENBELT,,-8565822.530273458,4716852.214835297
15,7/26/2024 7:38:59 PM,Red,1,TAKOMA,Rockville- Track 1;  Doors open left,-8587880.821332617,4733744.562623383
363,7/26/2024 7:39:00 PM,Silver,1,LARGO TOWN CENTER,Rosslyn- Track 1; ,-8579478.42616754,4706790.54361767
337,7/26/2024 7:39:00 PM,Orange,1,NEW CARROLLTON,L Enfant Plaza Lower- Track 1;  motion;,-8574059.615994705,4705181.852801466
75,7/26/2024 7:38:59 PM,Yellow,2,HUNTINGTON,,-8576758.223090516,4696784.696887794
241,7/26/2024 7:39:00 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:39:02 PM,Green,1,GREENBELT,,-8565822.530273458,4716852.214835297
15,7/26/2024 7:39:04 PM,Red,1,TAKOMA,Rockville- Track 1;  Doors open left,-8587880.821332617,4733744.562623383
363,7/26/2024 7:39:05 PM,Silver,1,LARGO TOWN CENTER,Rosslyn- Track 1;  motion;,-8579478.42616754,4706790.54361767
337,7/26/2024 7:39:05 PM,Orange,1,NEW CARROLLTON,L Enfant Plaza Lower- Track 1;  motion;,-8574059.615994705,4705181.852801466
75,7/26/2024 7:39:04 PM,Yellow,2,HUNTINGTON,,-8576771.358790431,4696639.806675698
241,7/26/2024 7:39:05 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:39:10 PM,Green,1,GREENBELT,,-8565503.043334883,4717116.659454029
15,7/26/2024 7:39:09 PM,Red,1,TAKOMA,Rockville- Track 1;  Doors open left,-8587880.821332617,4733744.562623383
363,7/26/2024 7:39:10 PM,Silver,1,LARGO TOWN CENTER,Rosslyn- Track 1;  motion;,-8579478.42616754,4706790.54361767
337,7/26/2024 7:39:10 PM,Orange,1,NEW CARROLLTON,L Enfant Plaza Lower- Track 1; ,-8574059.615994705,4705181.852801466
75,7/26/2024 7:39:09 PM,Yellow,2,HUNTINGTON,,-8576771.358790431,4696639.806675698
241,7/26/2024 7:39:10 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:39:15 PM,Green,1,GREENBELT,,-8565503.043334883,4717116.659454029
15,7/26/2024 7:39:14 PM,Red,1,TAKOMA,Rockville- Track 1; ,-8587880.821332617,4733744.562623383
363,7/26/2024 7:39:15 PM,Silver,1,LARGO TOWN CENTER,Rosslyn- Track 1;  motion;,-8579478.42616754,4706790.54361767
337,7/26/2024 7:39:15 PM,Orange,1,NEW CARROLLTON,L Enfant Plaza Lower- Track 1;  Doors open left,-8574059.615994705,4705181.852801466
75,7/26/2024 7:39:15 PM,Yellow,2,HUNTINGTON,,-8576859.635146629,4696325.027655741
241,7/26/2024 7:39:15 PM,Blue,1,LARGO TOWN CENTER,Capitol South- Track 1;  Doors open left,-8572181.544865534,4705215.459934998
372,7/26/2024 7:39:20 PM,Green,1,GREENBELT,,-8565287.862759177,4717297.923256868
15,7/26/2024 7:39:20 PM,Red,1,TAKOMA,Rockville- Track 1;  motion;,-8587880.821332617,4733744.562623383
363,7/26/2024 7:39:20 PM,Silver,1,LARGO TOWN CENTER,Rosslyn- Track 1;  motion;,-8579478.42616754,4706790.54361767
